date_time,tenant_1_consumption,tenant_2_consumption,tenant_3_consumption,tenant_4_consumption,tenant_5_consumption,tenant_6_consumption,tenant_7_consumption,tenant_8_consumption,tenant_9_consumption,tenant_10_consumption,tenant_11_consumption,tenant_12_consumption,tenant_13_consumption,tenant_14_consumption,tenant_15_consumption,tenant_16_consumption,tenant_17_consumption,tenant_18_consumption
2020-08-31 00:00:00,0.24888598923478075,1.5137275551912155,0.07442475974923445,1.159436900817468,0.26858045443333645,0.5431823742215669,0.12925021588455407,0.39559085844783093,0.08449530913395883,0.02285177326806992,0.02302850365250042,0.17800038405825608,0.29905295739712195,0.009495670153774415,0.09877795151151246,0.09521913515216496,0.45240255650165584,0.08903225118724505
2020-08-31 00:15:00,0.23510141069915694,1.500422769310541,0.0735428485225225,1.1163320203254723,0.2621523959558988,0.5366954721774209,0.11881541327348386,0.3955323884041802,0.07283254240842253,0.024123023242509735,0.01602055338712311,0.1789669487145807,0.3002569579167,0.009018735284964729,0.09759166197470662,0.09376946402995587,0.4640724394442011,0.09267450433943489
2020-08-31 00:30:00,0.23475762419548,1.4848131211718636,0.07348288692716126,1.095147556553992,0.2647394048813229,0.5354347259059742,0.11636361505642376,0.4261521621566298,0.07317500111755335,0.024097475808434517,0.021848888238398343,0.17850693355503394,0.29732129185332157,0.01069218973773949,0.09704948750547544,0.09250973203548538,0.4442656160791539,0.09223422417707676
2020-08-31 00:45:00,0.2382350282597426,1.4867744993895062,0.0746368148143372,1.1195732119964799,0.2561677678852914,0.5426547531140435,0.10890742938206074,0.4160670745662901,0.07706166528867833,0.02548907241457099,0.021698669887586324,0.1766158544810739,0.29830627338610605,0.010077390446622161,0.09976197259075689,0.0925789541965793,0.44615013513350804,0.08573930850507719
2020-08-31 01:00:00,0.23534090441696326,1.295460853501027,0.07699369743598869,1.064260314869962,0.2712502589617205,0.5847123428924428,0.2939771470741832,0.4063825157045524,0.0790962388542492,0.02480798017923047,0.019817793551653397,0.17422872552398289,0.3016672790058846,0.010825511804511582,0.10710602544468037,0.09456384152790927,0.4761834021643535,0.06259945481674706
2020-08-31 01:15:00,0.22151269974030469,1.3073262070402762,0.07714924598177099,1.0520261659224666,0.26477629845593315,0.5830364169379043,0.2922249109468764,0.40887713237471934,0.07740183233427138,0.02496973135485522,0.014755570930168473,0.17366421032005827,0.3035221740787622,0.008334666404659847,0.10936927366167266,0.09466077491174708,0.47835326176856874,0.05611643887528303
2020-08-31 01:30:00,0.22140407804352558,1.3177645148683736,0.07644425894293103,1.0705965587407156,0.2713655213471656,0.585853472932637,0.28185468441168127,0.46357477183380286,0.07344976416567839,0.02504630123597727,0.02110217218633939,0.17513864639152957,0.3010092041263671,0.011527805065239701,0.10770717047649205,0.09250111014900829,0.4690345924045855,0.05627690741014532
2020-08-31 01:45:00,0.23525304273899725,1.325924351650615,0.07559122949026037,0.984728868418713,0.26547151534723,0.5878315046589124,0.28184074269488324,0.4171818315737896,0.07450908336741499,0.02439108153379288,0.020320269400490452,0.1736150383320865,0.30151534280641495,0.0110483188223044,0.10803088784135123,0.09409914434338242,0.4679324304113982,0.0462960265340636
2020-08-31 02:00:00,0.25568005344917943,1.5290427060359058,0.08063853079470722,1.10974508053706,0.26829908671169234,0.5783109593714615,0.24625494051366642,0.41748162116097287,0.07458467866188022,0.025145384425407622,0.021411007247902993,0.17957029280243453,0.3021201103524044,0.01443980047720781,0.10627839544978561,0.10114191387122846,0.4613412894344249,0.06991202101850476
2020-08-31 02:15:00,0.24647876976694483,1.5535503217791526,0.08066824239929032,1.12927175018728,0.26422046443141833,0.5810117959411845,0.24456732730075917,0.42004229637993334,0.07518127137086195,0.025971877047210365,0.015896559719929818,0.17898394873351206,0.30613387923474966,0.012054879720871537,0.10666554169590142,0.1030575791237195,0.4644914564168204,0.07699481565164348
